Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00   1006.75     0.00       11     0.00     0.00  set_plan_refs
  0.00   1006.75     0.00       11     0.00     0.00  setup_simple_rel_arrays
  0.00   1006.75     0.00       11     0.00     0.00  simplify_function
  0.00   1006.75     0.00       11     0.00     0.00  standard_ExecutorEnd
  0.00   1006.75     0.00       11     0.00     0.00  standard_ExecutorFinish
  0.00   1006.75     0.00       11     0.00    80.82  standard_ExecutorRun
  0.00   1006.75     0.00       11     0.00     0.00  standard_ExecutorStart
  0.00   1006.75     0.00       11     0.00     0.00  standard_planner
  0.00   1006.75     0.00       11     0.00     0.00  standard_qp_callback
  0.00   1006.75     0.00       11     0.00     0.00  subquery_planner
  0.00   1006.75     0.00       11     0.00     0.00  transformFromClause
  0.00   1006.75     0.00       11     0.00     0.00  transformGroupClause
  0.00   1006.75     0.00       11     0.00     0.00  transformStmt
  0.00   1006.75     0.00       11     0.00     0.00  transformTargetEntry
  0.00   1006.75     0.00       11     0.00     0.00  transformTargetList
  0.00   1006.75     0.00       11     0.00     0.00  transformWindowDefinitions
  0.00   1006.75     0.00       11     0.00     0.00  transform_MERGE_to_join
  0.00   1006.75     0.00       10     0.00     0.00  ActiveSnapshotSet
  0.00   1006.75     0.00       10     0.00     0.00  CreateQueryDesc
  0.00   1006.75     0.00       10     0.00     0.00  CreateTuplestoreDestReceiver
  0.00   1006.75     0.00       10     0.00     0.00  ExecAssignScanProjectionInfo
  0.00   1006.75     0.00       10     0.00     0.00  ExecBuildAggTrans
  0.00   1006.75     0.00       10     0.00     0.00  ExecBuildAggTransCall
  0.00   1006.75     0.00       10     0.00     0.00  ExecEndAgg
  0.00   1006.75     0.00       10     0.00     0.00  ExecEndMaterial
  0.00   1006.75     0.00       10     0.00     0.00  ExecEndMergeJoin
  0.00   1006.75     0.00       10     0.00     0.00  ExecEndNestLoop
  0.00   1006.75     0.00       10     0.00     0.00  ExecEndSeqScan
  0.00   1006.75     0.00       10     0.00     0.00  ExecForceStoreHeapTuple
  0.00   1006.75     0.00       10     0.00     0.00  ExecInitAgg
  0.00   1006.75     0.00       10     0.00     0.00  ExecInitExprList
  0.00   1006.75     0.00       10     0.00     0.00  ExecInitExtraTupleSlot
  0.00   1006.75     0.00       10     0.00     0.00  ExecInitMaterial
  0.00   1006.75     0.00       10     0.00     0.00  ExecInitMergeJoin
  0.00   1006.75     0.00       10     0.00     0.00  ExecInitNestLoop
  0.00   1006.75     0.00       10     0.00     0.00  ExecInitSeqScan
  0.00   1006.75     0.00       10     0.00     0.00  ExplainBeginOutput
  0.00   1006.75     0.00       10     0.00     0.00  ExplainEndOutput
  0.00   1006.75     0.00       10     0.00     0.00  ExplainNode
  0.00   1006.75     0.00       10     0.00    80.82  ExplainOnePlan
  0.00   1006.75     0.00       10     0.00     0.00  ExplainOneQuery
  0.00   1006.75     0.00       10     0.00     0.00  ExplainPrintJITSummary
  0.00   1006.75     0.00       10     0.00     0.00  ExplainPrintPlan
  0.00   1006.75     0.00       10     0.00     0.00  ExplainPrintTriggers
  0.00   1006.75     0.00       10     0.00     0.00  ExplainPropertyText
  0.00   1006.75     0.00       10     0.00    80.82  ExplainQuery
  0.00   1006.75     0.00       10     0.00    80.82  FillPortalStore
  0.00   1006.75     0.00       10     0.00     0.00  GUC_yy_flush_buffer
  0.00   1006.75     0.00       10     0.00     0.00  IsTransactionBlock
  0.00   1006.75     0.00       10     0.00     0.00  LookupOpclassInfo
  0.00   1006.75     0.00       10     0.00     0.00  NewExplainState
  0.00   1006.75     0.00       10     0.00     0.00  OidFunctionCall1Coll
  0.00   1006.75     0.00       10     0.00     0.00  ParseExplainOptionList
  0.00   1006.75     0.00       10     0.00     0.00  PlannedStmtRequiresSnapshot
  0.00   1006.75     0.00       10     0.00     0.00  PortalCreateHoldStore
  0.00   1006.75     0.00       10     0.00    80.82  PortalRunUtility
  0.00   1006.75     0.00       10     0.00     0.00  ProcessUtility
  0.00   1006.75     0.00       10     0.00     0.00  PushCopiedSnapshot
  0.00   1006.75     0.00       10     0.00     0.00  RunFromStore
  0.00   1006.75     0.00       10     0.00     0.00  SetTuplestoreDestReceiverParams
  0.00   1006.75     0.00       10     0.00     0.00  SplitIdentifierString
  0.00   1006.75     0.00       10     0.00     0.00  UnregisterSnapshotFromOwner
  0.00   1006.75     0.00       10     0.00     0.00  UpdateActiveSnapshotCommandId
  0.00   1006.75     0.00       10     0.00     0.00  UtilityReturnsTuples
  0.00   1006.75     0.00       10     0.00     0.00  UtilityTupleDescriptor
  0.00   1006.75     0.00       10     0.00     0.00  _copyAggref
  0.00   1006.75     0.00       10     0.00     0.00  add_base_rels_to_query
  0.00   1006.75     0.00       10     0.00     0.00  add_new_columns_to_pathtarget
  0.00   1006.75     0.00       10     0.00     0.00  add_other_rels_to_query
  0.00   1006.75     0.00       10     0.00     0.00  add_placeholders_to_base_rels
  0.00   1006.75     0.00       10     0.00     0.00  begin_tup_output_tupdesc
  0.00   1006.75     0.00       10     0.00     0.00  btint4sortsupport
  0.00   1006.75     0.00       10     0.00     0.00  build_aggregate_transfn_expr
  0.00   1006.75     0.00       10     0.00     0.00  build_base_rel_tlists
  0.00   1006.75     0.00       10     0.00     0.00  build_implied_join_equality
  0.00   1006.75     0.00       10     0.00     0.00  build_pertrans_for_aggref
  0.00   1006.75     0.00       10     0.00     0.00  build_physical_tlist
  0.00   1006.75     0.00       10     0.00     0.00  canonicalize_qual
  0.00   1006.75     0.00       10     0.00     0.00  check_agglevels_and_constraints
  0.00   1006.75     0.00       10     0.00     0.00  check_hashjoinable
  0.00   1006.75     0.00       10     0.00     0.00  check_memoizable
  0.00   1006.75     0.00       10     0.00     0.00  check_slru_buffers
  0.00   1006.75     0.00       10     0.00     0.00  clamp_cardinality_to_long
  0.00   1006.75     0.00       10     0.00     0.00  coerce_to_boolean
  0.00   1006.75     0.00       10     0.00     0.00  commute_restrictinfo
  0.00   1006.75     0.00       10     0.00     0.00  cost_agg
  0.00   1006.75     0.00       10     0.00     0.00  create_agg_path
  0.00   1006.75     0.00       10     0.00     0.00  create_lateral_join_info
  0.00   1006.75     0.00       10     0.00     0.00  create_ordinary_grouping_paths
  0.00   1006.75     0.00       10     0.00     0.00  deconstruct_jointree
  0.00   1006.75     0.00       10     0.00     0.00  deconstruct_recurse
  0.00   1006.75     0.00       10     0.00     0.00  deparse_context_for_plan_tree
  0.00   1006.75     0.00       10     0.00     0.00  deparse_expression
  0.00   1006.75     0.00       10     0.00     0.00  distribute_qual_to_rels
  0.00   1006.75     0.00       10     0.00     0.00  distribute_row_identity_vars
  0.00   1006.75     0.00       10     0.00     0.00  do_text_output_multiline
  0.00   1006.75     0.00       10     0.00     0.00  donothingReceive
  0.00   1006.75     0.00       10     0.00     0.00  donothingStartup
  0.00   1006.75     0.00       10     0.00     0.00  end_tup_output
  0.00   1006.75     0.00       10     0.00     0.00  expression_returns_set
  0.00   1006.75     0.00       10     0.00     0.00  extract_grouping_collations
  0.00   1006.75     0.00       10     0.00     0.00  extract_grouping_cols
  0.00   1006.75     0.00       10     0.00     0.00  extract_grouping_ops
  0.00   1006.75     0.00       10     0.00     0.00  extract_restriction_or_clauses
  0.00   1006.75     0.00       10     0.00     0.00  finalize_aggregate
  0.00   1006.75     0.00       10     0.00     0.00  finalize_aggregates
  0.00   1006.75     0.00       10     0.00     0.00  find_duplicate_ors
  0.00   1006.75     0.00       10     0.00     0.00  find_forced_null_var
  0.00   1006.75     0.00       10     0.00     0.00  find_lateral_references
  0.00   1006.75     0.00       10     0.00     0.00  find_minmax_agg_replacement_param
  0.00   1006.75     0.00       10     0.00     0.00  find_placeholders_in_jointree
  0.00   1006.75     0.00       10     0.00     0.00  fix_placeholder_input_needed_levels
  0.00   1006.75     0.00       10     0.00     0.00  flatCopyTargetEntry
  0.00   1006.75     0.00       10     0.00     0.00  generate_base_implied_equalities
  0.00   1006.75     0.00       10     0.00     0.00  generate_operator_name
  0.00   1006.75     0.00       10     0.00     0.00  get_actual_clauses
  0.00   1006.75     0.00       10     0.00     0.00  get_agg_clause_costs
  0.00   1006.75     0.00       10     0.00     0.00  get_attoptions
  0.00   1006.75     0.00       10     0.00     0.00  get_func_retset
  0.00   1006.75     0.00       10     0.00     0.00  get_number_of_groups
  0.00   1006.75     0.00       10     0.00     0.00  get_switched_clauses
  0.00   1006.75     0.00       10     0.00     0.00  get_tablespace_io_concurrency
  0.00   1006.75     0.00       10     0.00     0.00  get_useful_group_keys_orderings
  0.00   1006.75     0.00       10     0.00     0.00  grouping_is_sortable
  0.00   1006.75     0.00       10     0.00     0.00  hash_destroy
  0.00   1006.75     0.00       10     0.00     0.00  hashagg_reset_spill_state
  0.00   1006.75     0.00       10     0.00     0.00  have_join_order_restriction
  0.00   1006.75     0.00       10     0.00     0.00  heap_deform_tuple
  0.00   1006.75     0.00       10     0.00     0.00  heap_form_tuple
  0.00   1006.75     0.00       10     0.00     0.00  identify_current_nestloop_params
  0.00   1006.75     0.00       10     0.00     0.00  index_opclass_options
  0.00   1006.75     0.00       10     0.00     0.00  initialize_aggregate
  0.00   1006.75     0.00       10     0.00     0.00  initialize_phase
  0.00   1006.75     0.00       10     0.00     0.00  insert_rel_type_cache_if_needed
  0.00   1006.75     0.00       10     0.00     0.00  list_difference
  0.00   1006.75     0.00       10     0.00     0.00  lookup_type_cache
  0.00   1006.75     0.00       10     0.00     0.00  makeFuncExpr
  0.00   1006.75     0.00       10     0.00     0.00  makeSimpleA_Expr
  0.00   1006.75     0.00       10     0.00     0.00  makeStringInfo
  0.00   1006.75     0.00       10     0.00     0.00  make_ands_explicit
  0.00   1006.75     0.00       10     0.00     0.00  make_ands_implicit
  0.00   1006.75     0.00       10     0.00     0.00  make_grouping_rel
  0.00   1006.75     0.00       10     0.00     0.00  make_one_rel
  0.00   1006.75     0.00       10     0.00     0.00  make_op
  0.00   1006.75     0.00       10     0.00     0.00  make_opclause
  0.00   1006.75     0.00       10     0.00     0.00  make_ordered_path
  0.00   1006.75     0.00       10     0.00     0.00  make_rel_from_joinlist
  0.00   1006.75     0.00       10     0.00     0.00  match_foreign_keys_to_quals
  0.00   1006.75     0.00       10     0.00     0.00  mergejoinscansel
  0.00   1006.75     0.00       10     0.00     0.00  op_input_types
  0.00   1006.75     0.00       10     0.00     0.00  oprid
  0.00   1006.75     0.00       10     0.00     0.00  parseCheckAggregates
  0.00   1006.75     0.00       10     0.00     0.00  prepare_projection_slot
  0.00   1006.75     0.00       10     0.00     0.00  preprocess_aggref
  0.00   1006.75     0.00       10     0.00     0.00  preprocess_minmax_aggregates
  0.00   1006.75     0.00       10     0.00     0.00  process_equivalence
  0.00   1006.75     0.00       10     0.00     0.00  project_aggregates
  0.00   1006.75     0.00       10     0.00     0.00  reconsider_outer_join_clauses
  0.00   1006.75     0.00       10     0.00     0.00  reduce_unique_semijoins
  0.00   1006.75     0.00       10     0.00     0.00  rel_is_distinct_for
  0.00   1006.75     0.00       10     0.00     0.00  relation_has_unique_index_ext
  0.00   1006.75     0.00       10     0.00     0.00  remove_self_joins_recurse
  0.00   1006.75     0.00       10     0.00     0.00  remove_useless_groupby_columns
  0.00   1006.75     0.00       10     0.00     0.00  remove_useless_joins
  0.00   1006.75     0.00       10     0.00     0.00  remove_useless_self_joins
  0.00   1006.75     0.00       10     0.00     0.00  reparameterize_path_by_child
  0.00   1006.75     0.00       10     0.00     0.00  resolve_aggregate_transtype
  0.00   1006.75     0.00       10     0.00     0.00  select_rtable_names_for_explain
  0.00   1006.75     0.00       10     0.00     0.00  set_deparse_context_plan
  0.00   1006.75     0.00       10     0.00     0.00  set_dummy_tlist_references
  0.00   1006.75     0.00       10     0.00     0.00  set_rtable_names
  0.00   1006.75     0.00       10     0.00     0.00  set_simple_column_names
  0.00   1006.75     0.00       10     0.00     0.00  set_upper_references
  0.00   1006.75     0.00       10     0.00     0.00  show_agg_keys
  0.00   1006.75     0.00       10     0.00     0.00  show_storage_info
  0.00   1006.75     0.00       10     0.00    80.82  standard_ExplainOneQuery
  0.00   1006.75     0.00       10     0.00    80.82  standard_ProcessUtility
  0.00   1006.75     0.00       10     0.00     0.00  standard_join_search
  0.00   1006.75     0.00       10     0.00     0.00  transformAExprOp
  0.00   1006.75     0.00       10     0.00     0.00  transformAggregateCall
  0.00   1006.75     0.00       10     0.00     0.00  tstoreDestroyReceiver
  0.00   1006.75     0.00       10     0.00     0.00  tstoreShutdownReceiver
  0.00   1006.75     0.00       10     0.00     0.00  tstoreStartupReceiver
  0.00   1006.75     0.00       10     0.00     0.00  tts_virtual_copy_heap_tuple
  0.00   1006.75     0.00       10     0.00     0.00  tuplestore_get_stats
  0.00   1006.75     0.00       10     0.00     0.00  tuplestore_set_eflags
  0.00   1006.75     0.00        9     0.00     0.00  GetRelationPath
  0.00   1006.75     0.00        9     0.00     0.00  PathNameOpenFile
  0.00   1006.75     0.00        9     0.00     0.00  PathNameOpenFilePerm
  0.00   1006.75     0.00        9     0.00     0.00  RegisterTimeout
  0.00   1006.75     0.00        9     0.00     0.00  ShmemInitHash
  0.00   1006.75     0.00        9     0.00     0.00  SimpleLruAutotuneBuffers
  0.00   1006.75     0.00        9     0.00     0.00  _fdvec_resize
  0.00   1006.75     0.00        9     0.00     0.00  hash_get_shared_size
  0.00   1006.75     0.00        9     0.00     0.00  hash_select_dirsize
  0.00   1006.75     0.00        8     0.00     0.00  AddWaitEventToSet
  0.00   1006.75     0.00        8     0.00     0.00  canonicalize_path
  0.00   1006.75     0.00        8     0.00     0.00  localsub.constprop.0
  0.00   1006.75     0.00        8     0.00     0.00  pg_utf_mblen_private
  0.00   1006.75     0.00        8     0.00     0.00  typesequiv
  0.00   1006.75     0.00        7     0.00     0.00  GUC_yy_switch_to_buffer
  0.00   1006.75     0.00        7     0.00     0.00  GUC_yyensure_buffer_stack
  0.00   1006.75     0.00        7     0.00     0.00  IsTransactionState
  0.00   1006.75     0.00        7     0.00     0.00  RelationInitIndexAccessInfo
  0.00   1006.75     0.00        7     0.00     0.00  ReserveExternalFD
  0.00   1006.75     0.00        7     0.00     0.00  SimpleLruInit
  0.00   1006.75     0.00        7     0.00     0.00  check_locale
  0.00   1006.75     0.00        7     0.00     0.00  pg_fsync
  0.00   1006.75     0.00        7     0.00     0.00  pg_is_ascii
  0.00   1006.75     0.00        7     0.00     0.00  pg_perm_setlocale
  0.00   1006.75     0.00        7     0.00     0.00  pg_timezone_names
  0.00   1006.75     0.00        7     0.00     0.00  pgstat_get_slru_index
  0.00   1006.75     0.00        6     0.00     0.00  dopr_outchmulti
  0.00   1006.75     0.00        6     0.00     0.00  get_segment_by_index
  0.00   1006.75     0.00        6     0.00     0.00  init_locale
  0.00   1006.75     0.00        6     0.00     0.00  join_path_components
  0.00   1006.75     0.00        6     0.00     0.00  list_sort
  0.00   1006.75     0.00        6     0.00     0.00  parse_bool
  0.00   1006.75     0.00        6     0.00     0.00  parse_bool_with_len
  0.00   1006.75     0.00        6     0.00     0.00  parse_hba_line
  0.00   1006.75     0.00        6     0.00     0.00  pg_freeaddrinfo_all
  0.00   1006.75     0.00        6     0.00     0.00  pg_getaddrinfo_all
  0.00   1006.75     0.00        6     0.00     0.00  transfer_first_span
  0.00   1006.75     0.00        5     0.00     0.00  AbsoluteConfigLocation
  0.00   1006.75     0.00        5     0.00     0.00  AcceptConnection
  0.00   1006.75     0.00        5     0.00     0.00  AddToDataDirLockFile
  0.00   1006.75     0.00        5     0.00     0.00  GUC_yy_create_buffer
  0.00   1006.75     0.00        5     0.00     0.00  GUC_yy_delete_buffer
  0.00   1006.75     0.00        5     0.00     0.00  GUC_yylex_destroy
  0.00   1006.75     0.00        5     0.00     0.00  GUC_yylex_init
  0.00   1006.75     0.00        5     0.00     0.00  GUC_yyrestart
  0.00   1006.75     0.00        5     0.00     0.00  MaxLivePostmasterChildren
  0.00   1006.75     0.00        5     0.00     0.00  ParseConfigFile
  0.00   1006.75     0.00        5     0.00     0.00  ParseConfigFp
  0.00   1006.75     0.00        5     0.00     0.00  ReleaseExternalFD
  0.00   1006.75     0.00        5     0.00     0.00  before_shmem_exit
  0.00   1006.75     0.00        5     0.00     0.00  guc_free
  0.00   1006.75     0.00        5     0.00     0.00  pg_set_block
  0.00   1006.75     0.00        5     0.00     0.00  pg_tz_acceptable
  0.00   1006.75     0.00        5     0.00     0.00  pg_tzset
  0.00   1006.75     0.00        4     0.00     0.00  ApplySetting
  0.00   1006.75     0.00        4     0.00     0.00  EmitErrorReport
  0.00   1006.75     0.00        4     0.00     0.00  FreeErrorDataContents
  0.00   1006.75     0.00        4     0.00     0.00  FreePageManagerLargestContiguous
  0.00   1006.75     0.00        4     0.00     0.00  FreePagePushSpanLeader
  0.00   1006.75     0.00        4     0.00     0.00  PrepareClientEncoding
  0.00   1006.75     0.00        4     0.00     0.00  SetClientEncoding
  0.00   1006.75     0.00        4     0.00     0.00  _fmt
  0.00   1006.75     0.00        4     0.00     0.00  _yconv
  0.00   1006.75     0.00        4     0.00     0.00  appendStringInfoVA
  0.00   1006.75     0.00        4     0.00     0.00  append_with_tabs
  0.00   1006.75     0.00        4     0.00     0.00  check_log_of_query
  0.00   1006.75     0.00        4     0.00     0.00  dsa_allocate_extended
  0.00   1006.75     0.00        4     0.00     0.00  enable_timeout
  0.00   1006.75     0.00        4     0.00     0.00  errfinish
  0.00   1006.75     0.00        4     0.00     0.00  errmsg
  0.00   1006.75     0.00        4     0.00     0.00  error_severity
  0.00   1006.75     0.00        4     0.00     0.00  get_best_segment
  0.00   1006.75     0.00        4     0.00     0.00  get_error_stack_entry
  0.00   1006.75     0.00        4     0.00     0.00  log_status_format
  0.00   1006.75     0.00        4     0.00     0.00  on_proc_exit
  0.00   1006.75     0.00        4     0.00     0.00  palloc_extended
  0.00   1006.75     0.00        4     0.00     0.00  pg_clean_ascii
  0.00   1006.75     0.00        4     0.00     0.00  pg_localtime
  0.00   1006.75     0.00        4     0.00     0.00  pg_sockaddr_cidr_mask
  0.00   1006.75     0.00        4     0.00     0.00  pg_strftime
  0.00   1006.75     0.00        4     0.00     0.00  reset_on_dsm_detach
  0.00   1006.75     0.00        4     0.00     0.00  write_syslog
  0.00   1006.75     0.00        3     0.00     0.00  AcquireExternalFD
  0.00   1006.75     0.00        3     0.00     0.00  CreateWaitEventSet
  0.00   1006.75     0.00        3     0.00     0.00  DirectFunctionCall1Coll
  0.00   1006.75     0.00        3     0.00     0.00  FastPathLockShmemSize
  0.00   1006.75     0.00        3     0.00     0.00  FreePageBtreeCleanup
  0.00   1006.75     0.00        3     0.00     0.00  FreePageManagerGet
  0.00   1006.75     0.00        3     0.00     0.00  FreePageManagerGetInternal
  0.00   1006.75     0.00        3     0.00     0.00  GetDatabaseEncoding
  0.00   1006.75     0.00        3     0.00     0.00  LWLockShmemSize
  0.00   1006.75     0.00        3     0.00     0.00  PGProcShmemSize
  0.00   1006.75     0.00        3     0.00     0.00  ReadDir
  0.00   1006.75     0.00        3     0.00     0.00  SharedInvalShmemSize
  0.00   1006.75     0.00        3     0.00     0.00  StatsShmemSize
  0.00   1006.75     0.00        3     0.00     0.00  TwoPhaseShmemSize
  0.00   1006.75     0.00        3     0.00     2.60  XLOGShmemSize
  0.00   1006.75     0.00        3     0.00     0.00  assign_client_encoding
  0.00   1006.75     0.00        3     0.00     0.00  booleq
  0.00   1006.75     0.00        3     0.00     0.00  btboolcmp
  0.00   1006.75     0.00        3     0.00     0.00  check_application_name
  0.00   1006.75     0.00        3     0.00     0.00  check_client_encoding
  0.00   1006.75     0.00        3     0.00     0.00  check_for_freed_segments_locked
  0.00   1006.75     0.00        3     0.00     0.00  check_stage_log_stats
  0.00   1006.75     0.00        3     0.00     0.00  convert_to_base_unit
  0.00   1006.75     0.00        3     0.00     0.00  dsm_impl_op
  0.00   1006.75     0.00        3     0.00     0.00  exprIsLengthCoercion
  0.00   1006.75     0.00        3     0.00     0.00  hashoidvector
  0.00   1006.75     0.00        3     0.00     0.00  heap_getattr
  0.00   1006.75     0.00        3     0.00     0.00  init_span
  0.00   1006.75     0.00        3     0.00     0.00  load_libraries
  0.00   1006.75     0.00        3     0.00     0.00  oidvectorhashfast
  0.00   1006.75     0.00        3     0.00     0.00  pg_char_to_encoding_private
  0.00   1006.75     0.00        3     0.00     0.00  pg_comp_crc32c_armv8
  0.00   1006.75     0.00        3     0.00     0.00  pg_encoding_to_char_private
  0.00   1006.75     0.00        3     0.00     0.00  pg_fprintf
  0.00   1006.75     0.00        3     0.00     0.00  pg_prng_uint32
  0.00   1006.75     0.00        3     0.00     0.00  pg_strong_random
  0.00   1006.75     0.00        3     0.00     0.00  pg_valid_client_encoding
  0.00   1006.75     0.00        3     0.00     0.00  pg_vfprintf
  0.00   1006.75     0.00        3     0.00     0.00  pgstat_report_appname
  0.00   1006.75     0.00        3     0.00     0.00  spcache_init
  0.00   1006.75     0.00        2     0.00     3.90  AioShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  ApplyLauncherShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  AsyncShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  AutoVacuumShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  BTreeShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  BackendStatusShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  BackgroundWorkerShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  BufTableShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  BufferManagerShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  CLOGShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  CacheRegisterRelcacheCallback
  0.00   1006.75     0.00        2     0.00     6.50  CalculateShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  CheckDateTokenTable
  0.00   1006.75     0.00        2     0.00     0.00  CheckpointerShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  ClearTimeZoneAbbrevCache
  0.00   1006.75     0.00        2     0.00     0.00  CloseTransientFile
  0.00   1006.75     0.00        2     0.00     0.00  CommitTsShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  CreateLockFile
  0.00   1006.75     0.00        2     0.00     0.00  DSMRegistryShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  ExecResult
  0.00   1006.75     0.00        2     0.00     0.00  GetDatabaseEncodingName
  0.00   1006.75     0.00        2     0.00     0.00  GetDefaultOpClass
  0.00   1006.75     0.00        2     0.00     0.00  GetHugePageSize
  0.00   1006.75     0.00        2     0.00     0.00  GetSessionUserId
  0.00   1006.75     0.00        2     0.00     0.00  InLocalUserIdChange
  0.00   1006.75     0.00        2     0.00     0.00  InSecurityRestrictedOperation
  0.00   1006.75     0.00        2     0.00     0.00  InitLatch
  0.00   1006.75     0.00        2     0.00     0.00  InitProcessGlobals
  0.00   1006.75     0.00        2     0.00     0.00  InitializeTimeouts
  0.00   1006.75     0.00        2     0.00     0.00  InitializeWaitEventSupport
  0.00   1006.75     0.00        2     0.00     0.00  InjectionPointShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  IsSubTransaction
  0.00   1006.75     0.00        2     0.00     0.00  ListenServerPort
  0.00   1006.75     0.00        2     0.00     0.00  LockManagerShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  MultiXactShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  OpenTransientFile
  0.00   1006.75     0.00        2     0.00     0.00  OpenTransientFilePerm
  0.00   1006.75     0.00        2     0.00     0.00  PGSemaphoreShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  PMSignalShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  PgArchShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  PredicateLockShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  ProcArrayShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  ProcGlobalSemas
  0.00   1006.75     0.00        2     0.00     0.00  ProcGlobalShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  ProcSignalShmemSize
  0.00   1006.75     0.00        2     0.00    74.09  ProcessConfigFile
  0.00   1006.75     0.00        2     0.00    74.09  ProcessConfigFileInternal
  0.00   1006.75     0.00        2     0.00     0.00  ReplicationOriginShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  ReplicationSlotsShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  SUBTRANSShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  SetCurrentRoleId
  0.00   1006.75     0.00        2     0.00     0.00  SetMessageEncoding
  0.00   1006.75     0.00        2     0.00     0.00  SlotSyncShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  SplitGUCList
  0.00   1006.75     0.00        2     0.00     0.00  StrategyShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  SyncScanShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  TypeCategory
  0.00   1006.75     0.00        2     0.00     0.00  UpdatePMState
  0.00   1006.75     0.00        2     0.00     0.00  ValidatePgVersion
  0.00   1006.75     0.00        2     0.00     0.00  VarsupShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  WaitEventCustomShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  WalRcvShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  WalSndShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  WalSummarizerShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  XLogPrefetchShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  XLogRecoveryShmemSize
  0.00   1006.75     0.00        2     0.00     0.00  assign_application_name
  0.00   1006.75     0.00        2     0.00     0.00  assign_datestyle
  0.00   1006.75     0.00        2     0.00     0.00  assign_default_text_search_config
  0.00   1006.75     0.00        2     0.00     0.00  assign_locale_messages
  0.00   1006.75     0.00        2     0.00     0.00  assign_locale_monetary
  0.00   1006.75     0.00        2     0.00     0.00  assign_locale_numeric
  0.00   1006.75     0.00        2     0.00     0.00  assign_locale_time
  0.00   1006.75     0.00        2     0.00     0.00  assign_log_timezone
  0.00   1006.75     0.00        2     0.00     0.00  assign_max_stack_depth
  0.00   1006.75     0.00        2     0.00     0.00  assign_max_wal_size
  0.00   1006.75     0.00        2     0.00     0.00  assign_role
  0.00   1006.75     0.00        2     0.00     0.00  assign_session_authorization
  0.00   1006.75     0.00        2     0.00     0.00  assign_timezone
  0.00   1006.75     0.00        2     0.00     0.00  assign_timezone_abbreviations
  0.00   1006.75     0.00        2     0.00     0.00  btcharcmp
  0.00   1006.75     0.00        2     0.00     0.00  chareq
  0.00   1006.75     0.00        2     0.00     0.00  check_canonical_path
  0.00   1006.75     0.00        2     0.00     0.00  check_commit_ts_buffers
  0.00   1006.75     0.00        2     0.00     0.00  check_datestyle
  0.00   1006.75     0.00        2     0.00     0.00  check_default_text_search_config
  0.00   1006.75     0.00        2     0.00     0.00  check_io_max_concurrency
  0.00   1006.75     0.00        2     0.00     0.00  check_locale_messages
  0.00   1006.75     0.00        2     0.00     0.00  check_locale_monetary
  0.00   1006.75     0.00        2     0.00     0.00  check_locale_numeric
  0.00   1006.75     0.00        2     0.00     0.00  check_locale_time
  0.00   1006.75     0.00        2     0.00     0.00  check_log_timezone
  0.00   1006.75     0.00        2     0.00     0.00  check_max_stack_depth
  0.00   1006.75     0.00        2     0.00     0.00  check_role
  0.00   1006.75     0.00        2     0.00     0.00  check_session_authorization
  0.00   1006.75     0.00        2     0.00     0.00  check_subtrans_buffers
  0.00   1006.75     0.00        2     0.00     0.00  check_timezone
  0.00   1006.75     0.00        2     0.00     0.00  check_timezone_abbreviations
  0.00   1006.75     0.00        2     0.00     0.00  check_transaction_buffers
  0.00   1006.75     0.00        2     0.00     0.00  check_transaction_deferrable
